player_id,player_name,surface,ranking,ace,df,firstIn,firstWon,secondWon,bpFaced,bpSaved,SvGms
 104022,Mikhail Youzhny    ,Gras               ,33,7,2,74,56,22,7,4,20
 104022,Mikhail Youzhny    ,Hard               ,30,6,1,39,28,14,5,3,10
 104122,Carlos Berlocq     ,Clay               ,38,1,2,32,19,13,3,1,8
 104122,Carlos Berlocq     ,Hard               ,50,6,2,61,43,13,8,6,12
 104180,Gilles Muller      ,Clay               ,54,23,8,93,70,42,19,14,27
 104180,Gilles Muller      ,Hard               ,63,25,6,67,58,23,7,4,19
 104198,Guillermo Garcia Lo,Clay               ,85,3,2,33,26,9,2,1,8
 104198,Guillermo Garcia Lo,Gras               ,92,18,6,112,90,43,15,10,32
 104198,Guillermo Garcia Lo,Hard               ,84,4,4,57,40,24,11,8,15
 104229,Yen Hsun Lu        ,Hard               ,73,4,3,48,38,17,5,4,13
 104259,Philipp Kohlschreib,Clay               ,30,6,1,46,30,25,2,2,13
 104259,Philipp Kohlschreib,Gras               ,30,22,3,68,56,24,3,2,17
 104259,Philipp Kohlschreib,Hard               ,30,5,1,61,46,22,6,5,15
 104269,Fernando Verdasco  ,Clay               ,17,3,3,60,42,10,5,4,13
 104269,Fernando Verdasco  ,Gras               ,16,17,6,77,60,25,7,4,19
 104269,Fernando Verdasco  ,Hard               ,23,6,4,50,37,17,4,2,13
 104291,Malek Jaziri       ,Clay               ,94,6,1,66,40,35,15,11,17
 104291,Malek Jaziri       ,Gras               ,78,16,0,103,80,35,11,8,28
 104312,Andreas Seppi      ,Clay               ,30,7,2,66,49,21,6,4,17
 104312,Andreas Seppi      ,Hard               ,32,10,2,51,40,13,5,3,13
 104338,Juan Monaco        ,Clay               ,15,2,2,79,56,15,5,4,15
 104338,Juan Monaco        ,Gras               ,14,2,6,71,58,18,2,0,18
 104338,Juan Monaco        ,Hard               ,18,1,2,42,30,13,5,3,10
 104424,Go Soeda           ,Gras               ,58,9,6,33,23,28,3,2,12
 104468,Gilles Simon       ,Clay               ,14,5,3,44,32,21,6,3,13
 104468,Gilles Simon       ,Gras               ,13,7,4,39,31,10,6,5,9
 104468,Gilles Simon       ,Hard               ,16,4,2,55,38,22,7,4,15
 104471,Ivan Dodig         ,Clay               ,57,1,2,21,17,10,4,3,7
 104471,Ivan Dodig         ,Hard               ,89,10,4,43,32,24,8,6,12
 104527,Stanislas Wawrinka ,Clay               ,23,6,2,56,41,23,7,4,15
 104527,Stanislas Wawrinka ,Hard               ,22,10,3,47,36,27,6,4,15
 104542,Jo Wilfried Tsonga ,Clay               ,5,5,2,55,39,18,7,5,14
 104542,Jo Wilfried Tsonga ,Gras               ,6,15,2,71,57,24,6,5,18
 104542,Jo Wilfried Tsonga ,Hard               ,6,11,3,45,36,19,5,4,13
 104545,John Isner         ,Clay               ,10,14,2,56,46,14,4,2,14
 104545,John Isner         ,Hard               ,12,18,3,63,49,19,5,3,16
 104571,Marcos Baghdatis   ,Clay               ,42,8,3,28,25,30,3,3,13
 104571,Marcos Baghdatis   ,Gras               ,42,10,2,35,28,13,3,1,11
 104571,Marcos Baghdatis   ,Hard               ,44,8,3,41,32,21,4,3,12
 104586,Lukas Rosol        ,Clay               ,79,18,6,74,54,36,17,12,21
 104586,Lukas Rosol        ,Gras               ,100,17,4,90,74,24,5,3,23
 104586,Lukas Rosol        ,Hard               ,83,6,3,44,34,19,4,3,12
 104594,Marinko Matosevic  ,Hard               ,129,5,2,34,23,11,5,3,9
 104597,Nicolas Almagro    ,Clay               ,13,8,3,46,36,20,5,3,13
 104597,Nicolas Almagro    ,Gras               ,11,34,2,73,63,22,4,1,22
 104597,Nicolas Almagro    ,Hard               ,12,11,2,59,45,26,7,5,17
 104607,Tomas Berdych      ,Clay               ,7,6,2,51,38,18,4,2,13
 104607,Tomas Berdych      ,Hard               ,7,12,3,53,43,23,5,4,15
 104660,Sergiy Stakhovsky  ,Clay               ,83,8,3,92,72,33,8,4,26
 104660,Sergiy Stakhovsky  ,Hard               ,70,14,8,97,68,34,13,10,22
 104665,Pablo Andujar      ,Clay               ,38,2,6,60,37,22,12,6,16
 104665,Pablo Andujar      ,Hard               ,43,2,4,47,35,17,7,4,12
 104678,Viktor Troicki     ,Clay               ,29,9,2,64,46,17,11,7,16
 104678,Viktor Troicki     ,Gras               ,34,15,6,89,68,27,11,7,24
 104678,Viktor Troicki     ,Hard               ,29,12,3,51,39,17,6,4,14
 104719,Marcel Granollers  ,Clay               ,24,4,4,73,50,18,12,8,17
 104719,Marcel Granollers  ,Hard               ,26,10,3,52,40,19,6,3,14
 104731,Kevin Anderson     ,Clay               ,34,24,4,100,76,26,10,8,24
 104731,Kevin Anderson     ,Hard               ,33,11,2,56,44,18,4,3,14
 104735,Tobias Kamke       ,Hard               ,98,1,3,37,27,18,2,0,12
 104745,Rafael Nadal       ,Clay               ,2,2,1,42,33,14,4,3,11
 104745,Rafael Nadal       ,Gras               ,2,6,1,57,43,19,4,1,15
 104745,Rafael Nadal       ,Hard               ,2,3,1,53,40,13,5,4,13
 104755,Richard Gasquet    ,Clay               ,21,8,3,58,43,20,7,6,14
 104755,Richard Gasquet    ,Gras               ,19,7,2,48,39,19,3,2,14
 104755,Richard Gasquet    ,Hard               ,18,7,3,48,37,17,4,2,13
 104792,Gael Monfils       ,Clay               ,14,4,0,37,26,5,2,1,8
 104792,Gael Monfils       ,Hard               ,15,7,5,55,40,22,8,6,14
 104797,Denis Istomin      ,Clay               ,43,13,0,42,32,14,2,1,12
 104797,Denis Istomin      ,Gras               ,39,16,3,98,76,23,10,8,22
 104797,Denis Istomin      ,Hard               ,46,8,2,41,31,16,4,2,11
 104871,Jeremy Chardy      ,Clay               ,55,17,11,84,61,50,9,5,28
 104871,Jeremy Chardy      ,Gras               ,57,5,0,26,20,10,1,1,7
 104871,Jeremy Chardy      ,Hard               ,38,8,3,39,31,17,4,3,11
 104882,Blaz Kavcic        ,Clay               ,99,11,4,88,58,32,10,6,22
 104882,Blaz Kavcic        ,Hard               ,103,2,5,61,45,20,7,4,15
 104898,Robin Haase        ,Clay               ,51,5,3,41,30,13,7,4,10
 104898,Robin Haase        ,Hard               ,53,3,0,28,23,8,5,3,9
 104918,Andy Murray        ,Clay               ,4,4,2,47,36,15,6,4,13
 104918,Andy Murray        ,Gras               ,4,12,3,68,53,26,6,5,19
 104918,Andy Murray        ,Hard               ,4,7,2,50,37,20,6,4,14
 104919,Leonardo Mayer     ,Clay               ,62,17,3,75,62,21,10,8,18
 104919,Leonardo Mayer     ,Hard               ,68,8,5,58,44,26,10,7,17
 104925,Novak Djokovic     ,Clay               ,1,4,1,56,40,16,5,3,14
 104925,Novak Djokovic     ,Gras               ,1,9,2,58,46,15,6,5,14
 104925,Novak Djokovic     ,Hard               ,1,6,1,45,34,17,5,3,12
 104926,Fabio Fognini      ,Clay               ,49,1,0,59,41,14,6,4,14
 104926,Fabio Fognini      ,Gras               ,68,7,1,92,60,29,10,7,20
 104926,Fabio Fognini      ,Hard               ,61,7,7,78,57,25,9,5,20
 104932,Kenny De Schepper  ,Gras               ,160,15,1,52,43,14,1,1,13
 104979,Andrey Golubev     ,Hard               ,146,7,6,80,54,20,12,8,18
 104997,Igor Sijsling      ,Hard               ,76,10,1,43,34,19,4,4,12
 105023,Sam Querrey        ,Clay               ,89,4,4,60,47,27,7,5,17
 105023,Sam Querrey        ,Gras               ,64,20,4,84,70,34,6,4,22
 105023,Sam Querrey        ,Hard               ,46,13,4,42,35,18,4,3,13
 105041,Lukas Lacko        ,Gras               ,60,17,1,76,64,22,5,3,20
 105041,Lukas Lacko        ,Hard               ,101,14,3,63,47,23,7,6,17
 105053,Santiago Giraldo   ,Clay               ,50,2,0,86,58,17,16,13,17
 105053,Santiago Giraldo   ,Hard               ,57,2,2,40,29,18,3,2,11
 105062,Mikhail Kukushkin  ,Clay               ,63,3,2,64,38,29,9,4,18
 105062,Mikhail Kukushkin  ,Hard               ,86,6,1,66,47,22,7,4,18
 105064,Thomaz Bellucci    ,Clay               ,45,4,2,34,26,14,1,1,10
 105064,Thomaz Bellucci    ,Hard               ,47,9,3,34,28,21,2,1,11
 105077,Albert Ramos       ,Hard               ,54,5,3,54,38,20,7,5,13
 105138,Roberto Bautista Ag,Hard               ,169,4,2,41,31,15,5,2,13
 105147,Tatsuma Ito        ,Hard               ,117,10,3,65,52,26,7,5,19
 105208,Ernests Gulbis     ,Gras               ,87,30,2,79,66,19,1,0,18
 105208,Ernests Gulbis     ,Hard               ,145,24,7,96,73,28,17,13,25
 105227,Marin Cilic        ,Clay               ,23,9,2,47,35,19,5,4,13
 105227,Marin Cilic        ,Gras               ,18,12,3,91,68,32,8,6,24
 105227,Marin Cilic        ,Hard               ,15,9,4,48,37,26,5,3,16
 105238,Alexandr Dolgopolov,Clay               ,21,8,0,40,30,15,4,3,11
 105238,Alexandr Dolgopolov,Gras               ,21,23,4,67,54,19,10,10,16
 105238,Alexandr Dolgopolov,Hard               ,17,11,4,60,47,23,7,4,18
 105373,Martin Klizan      ,Clay               ,70,2,1,6,6,2,0,0,2
 105373,Martin Klizan      ,Gras               ,62,13,7,98,73,47,18,12,29
 105373,Martin Klizan      ,Hard               ,52,7,6,51,37,22,9,7,14
 105385,Donald Young       ,Hard               ,42,5,7,73,49,23,9,5,20
 105449,Steve Johnson      ,Hard               ,245,14,2,82,63,27,10,10,19
 105453,Kei Nishikori      ,Clay               ,17,0,4,34,26,12,5,4,10
 105453,Kei Nishikori      ,Gras               ,20,4,4,48,36,20,6,4,15
 105453,Kei Nishikori      ,Hard               ,20,4,3,53,39,15,5,2,14
 105577,Vasek Pospisil     ,Hard               ,104,10,3,52,42,28,7,4,16
 105668,Jerzy Janowicz     ,Gras               ,136,16,4,81,70,21,4,2,22
 105668,Jerzy Janowicz     ,Hard               ,69,13,2,42,35,16,2,1,12
 105676,David Goffin       ,Clay               ,109,8,5,58,44,27,12,6,19
 105676,David Goffin       ,Gras               ,70,12,4,78,56,24,10,8,18
 105676,David Goffin       ,Hard               ,148,1,9,48,29,11,11,6,11
 105683,Milos Raonic       ,Clay               ,22,14,6,41,36,22,3,2,14
 105683,Milos Raonic       ,Gras               ,22,20,3,53,50,16,2,2,15
 105683,Milos Raonic       ,Hard               ,21,20,5,52,44,19,5,4,14
 105777,Grigor Dimitrov    ,Clay               ,87,13,5,54,44,18,6,5,13
 105777,Grigor Dimitrov    ,Gras               ,69,24,0,105,84,32,11,11,23
 105777,Grigor Dimitrov    ,Hard               ,90,8,3,50,36,20,7,6,13
 106058,Jack Sock          ,Hard               ,243,12,5,46,36,22,8,8,12
 106071,Bernard Tomic      ,Clay               ,32,5,1,57,39,14,5,3,13
 106071,Bernard Tomic      ,Hard               ,42,6,2,79,54,24,9,6,17
